Factura	Fecha	FechaVencimiento	Cliente	Producto	Cantidad	Moneda	Precio	Total	Almacén	Vendedor	TotalUSD	Impuesto	Tipo de cambio	Ganacia	GananciaUSD
545347	3/7/17	3/8/17	C1026	468	10.00	CRC	3.591.700	3,591.70	1	-1	6.20	13	1.00	8.977.000	15.500
545347	3/7/17	3/8/17	C1026	478	10.00	CRC	8.310.200	8,310.20	1	-1	14.35	13	1.00	1,507.4800	26.000
545384	3/7/17	3/7/17	C3440	469	12.00	CRC	3.591.700	4,310.04	1	-1	7.44	13	1.00	1,077.2400	18.600
545394	3/7/17	3/8/17	C0285	408	50.00	CRC	2,155.0000	107,750.00	1	-1	186.09	0	1.00	22,805.8500	393.900
545419	3/7/17	3/8/17	C0236	416	50.00	CRC	349.996	1,749.98	1	-1	3.02	0	1.00	3.426.300	0.5900
545456	3/7/17	3/8/17	C3827	408	10.00	CRC	2,046.8300	20,468.30	1	-1	35.35	0	1.00	3,479.4700	60.100
545456	3/7/17	3/8/17	C3827	407	10.00	CRC	1,660.2100	16,602.10	1	-1	28.67	0	1.00	5,553.0800	95.900
545534	4/7/17	4/7/17	C3701	485	6.00	CRC	1,333.7800	8,002.68	1	-1	13.91	13	1.00	2,000.8900	34.800
545544	4/7/17	4/8/17	C3457	403	48.00	CRC	2.050.000	9,840.00	1	-1	17.10	0	1.00	2,175.1300	37.800
545544	4/7/17	4/8/17	C3457	406	12.00	CRC	2.010.000	2,412.00	1	-1	4.19	0	1.00	5.077.400	0.8800
545606	4/7/17	4/8/17	C0222	446	10.00	CRC	23,811.3300	238,113.30	1	-1	413.84	13	1.00	34,113.3000	592.900
545626	4/7/17	4/8/17	C0158	406	36.00	CRC	1.950.000	7,020.00	1	-1	12.20	0	1.00	1,307.2300	22.700
545666	4/7/17	4/8/17	C0027	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.60	0	1.00	1,987.4400	34.500
545666	4/7/17	4/8/17	C0027	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.27	0	1.00	1,742.9800	30.300
545668	4/7/17	4/8/17	C1275	416	50.00	CRC	350.000	1,750.00	1	-1	3.04	0	1.00	3.426.400	0.5900
545698	4/7/17	4/8/17	C0994	401	48.00	CRC	1.890.310	9,073.49	1	-1	15.77	0	1.00	1,509.8900	26.200
545720	4/7/17	4/8/17	C2045	495	8.00	CRC	5.130.100	4,104.08	1	-1	7.13	13	1.00	1,025.6800	17.800
545721	4/7/17	4/8/17	C3800	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.60	0	1.00	1,987.4400	34.500
545734	4/7/17	4/8/17	C1132	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.968.600	0.8600
545734	4/7/17	4/8/17	C1132	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.07	0	1.00	4.357.400	0.7600
545734	4/7/17	4/8/17	C1132	404	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.855.500	0.8400
545736	4/7/17	4/8/17	C0727	485	12.00	CRC	1,333.7800	16,005.36	1	-1	27.82	13	1.00	4,001.7700	69.600
545744	4/7/17	4/7/17	C1242	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.07	0	1.00	4.357.400	0.7600
545744	4/7/17	4/7/17	C1242	404	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.855.500	0.8400
545744	4/7/17	4/7/17	C1242	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.968.600	0.8600
545786	5/7/17	5/8/17	C0642	484	6.00	CRC	3.899.200	2,339.52	1	-1	4.06	13	1.00	5.851.200	10.100
545786	5/7/17	5/8/17	C0642	483	8.00	CRC	3.899.200	3,119.36	1	-1	5.42	13	1.00	6.945.600	12.100
545786	5/7/17	5/8/17	C0642	476	6.00	CRC	3.591.700	2,155.02	1	-1	3.74	13	1.00	5.386.200	0.9300
545786	5/7/17	5/8/17	C0642	416	50.00	CRC	350.000	1,750.00	1	-1	3.04	0	1.00	3.426.500	0.5900
545805	5/7/17	5/8/17	C0696	416	100.00	CRC	349.996	3,499.96	1	-1	6.08	0	1.00	6.852.500	11.900
545829	5/7/17	5/8/17	C0014	413	2.00	CRC	12,825.6243	25,651.25	1	-1	44.56	13	1.00	1,950.3700	33.800
545904	5/7/17	5/8/17	C1646	416	50.00	CRC	350.000	1,750.00	1	-1	3.04	0	1.00	3.426.400	0.5900
545904	5/7/17	5/8/17	C1646	415	12.00	CRC	3,699.0000	44,388.00	1	-1	77.12	0	1.00	15,533.5200	269.900
545923	5/7/17	5/9/17	C0140	406	24.00	CRC	1.990.000	4,776.00	1	-1	8.30	0	1.00	9.674.900	16.800
545923	5/7/17	5/9/17	C0140	401	24.00	CRC	1.990.000	4,776.00	1	-1	8.30	0	1.00	9.942.000	17.300
545923	5/7/17	5/9/17	C0140	405	24.00	CRC	1.990.000	4,776.00	1	-1	8.30	0	1.00	8.160.100	14.200
545982	5/7/17	5/8/17	C1422	415	12.00	CRC	2,764.8000	33,177.60	1	-1	57.64	0	1.00	4,323.1200	75.100
545991	5/7/17	5/8/17	C0138	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.968.600	0.8600
545991	5/7/17	5/8/17	C0138	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.07	0	1.00	4.357.400	0.7600
545991	5/7/17	5/8/17	C0138	405	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.077.700	0.7100
546021	5/7/17	5/9/17	C0655	403	48.00	CRC	1.989.800	9,551.04	1	-1	16.59	0	1.00	1,886.1700	32.700
546021	5/7/17	5/9/17	C0655	402	48.00	CRC	1.950.000	9,360.00	1	-1	16.26	0	1.00	1,518.2300	26.400
546060	6/7/17	6/8/17	C1782	475	15.00	CRC	5.050.000	7,575.00	1	-1	13.17	13	1.00	1,920.0100	33.400
546103	6/7/17	6/8/17	C3760	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.61	0	1.00	1,987.4400	34.600
546103	6/7/17	6/8/17	C3760	404	48.00	CRC	1.989.800	9,551.04	1	-1	16.61	0	1.00	1,942.1800	33.800
546103	6/7/17	6/8/17	C3760	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.27	0	1.00	1,739.0100	30.200
546135	6/7/17	6/8/17	C0458	485	5.00	CRC	1,333.7800	6,668.90	1	-1	11.60	13	1.00	1,667.4100	29.000
546135	6/7/17	6/8/17	C0458	469	6.00	CRC	3.591.700	2,155.02	1	-1	3.75	13	1.00	5.386.200	0.9400
546151	6/7/17	6/8/17	C3182	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.61	0	1.00	1,987.4400	34.600
546151	6/7/17	6/8/17	C3182	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.27	0	1.00	1,739.0100	30.200
546181	6/7/17	6/8/17	C2007	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.968.600	0.8600
546233	6/7/17	6/8/17	C1861	496	12.00	CRC	5.130.100	6,156.12	1	-1	10.70	13	1.00	1,536.3600	26.700
546291	6/7/17	6/8/17	C1084	416	24.00	CRC	349.996	839.99	1	-1	1.46	0	1.00	1.644.600	0.2900
546440	7/7/17	7/8/17	C2204	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.07	0	1.00	4.347.700	0.7500
546443	7/7/17	7/7/17	C0712	407	2.00	CRC	1,660.2100	3,320.42	1	-1	5.78	0	1.00	1,110.6200	19.300
546448	7/7/17	7/8/17	C3369	406	144.00	CRC	1.989.800	28,653.12	1	-1	49.87	0	1.00	5,790.3700	100.800
546448	7/7/17	7/8/17	C3369	404	48.00	CRC	1.989.800	9,551.04	1	-1	16.62	0	1.00	1,942.1800	33.800
546448	7/7/17	7/8/17	C3369	401	144.00	CRC	1.989.800	28,653.12	1	-1	49.87	0	1.00	5,962.3200	103.800
546500	7/7/17	7/8/17	C0419	498	3.00	CRC	1,315.8545	3,947.56	1	-1	6.87	13	1.00	8.311.800	14.500
546524	7/7/17	7/8/17	C3605	483	6.00	CRC	3.899.200	2,339.52	1	-1	4.07	13	1.00	5.209.200	0.9000
546524	7/7/17	7/8/17	C3605	478	6.00	CRC	8.310.200	4,986.12	1	-1	8.68	13	1.00	9.044.800	15.800
546524	7/7/17	7/8/17	C3605	484	6.00	CRC	3.899.200	2,339.52	1	-1	4.07	13	1.00	5.851.200	10.200
546565	7/7/17	7/8/17	C0148	404	12.00	CRC	1.989.800	2,387.76	1	-1	4.16	0	1.00	4.855.500	0.8500
546565	7/7/17	7/8/17	C0148	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.16	0	1.00	4.968.600	0.8700
546655	8/7/17	8/8/17	C0172	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.28	0	1.00	1,739.0800	30.200
546655	8/7/17	8/8/17	C0172	402	48.00	CRC	1.950.000	9,360.00	1	-1	16.28	0	1.00	1,518.2300	26.400
546655	8/7/17	8/8/17	C0172	405	48.00	CRC	1.989.800	9,551.04	1	-1	16.62	0	1.00	1,631.0700	28.400
546655	8/7/17	8/8/17	C0172	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.62	0	1.00	1,987.4400	34.600
546655	8/7/17	8/8/17	C0172	404	48.00	CRC	1.989.800	9,551.04	1	-1	16.62	0	1.00	1,942.1800	33.800
546736	10/7/17	10/8/17	C3800	404	96.00	CRC	1.989.800	19,102.08	1	-1	33.23	0	1.00	3,884.3600	67.600
546736	10/7/17	10/8/17	C3800	405	96.00	CRC	1.989.800	19,102.08	1	-1	33.23	0	1.00	3,262.1300	56.700
546736	10/7/17	10/8/17	C3800	406	96.00	CRC	1.950.000	18,720.00	1	-1	32.57	0	1.00	3,478.1700	60.500
546739	10/7/17	10/8/17	C1026	405	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.077.700	0.7100
546765	10/7/17	10/8/17	C3126	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.968.600	0.8600
546853	10/7/17	10/7/17	C3440	483	6.00	CRC	3.899.200	2,339.52	1	-1	4.07	13	1.00	5.209.200	0.9100
546853	10/7/17	10/7/17	C3440	484	6.00	CRC	3.899.200	2,339.52	1	-1	4.07	13	1.00	5.851.200	10.200
546853	10/7/17	10/7/17	C3440	469	12.00	CRC	3.591.700	4,310.04	1	-1	7.50	13	1.00	1,077.2400	18.800
546874	10/7/17	10/9/17	C0377	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.62	0	1.00	1,987.4400	34.600
546884	10/7/17	10/8/17	C3531	484	6.00	CRC	3.899.200	2,339.52	1	-1	4.07	13	1.00	5.851.200	10.200
546903	11/7/17	11/8/17	C0207	407	20.00	CRC	1,660.2100	33,204.20	1	-1	57.70	0	1.00	11,106.1600	193.000
546928	11/7/17	11/8/17	C1782	500	1.00	CRC	1,745.0000	1,745.00	1	-1	3.03	13	1.00	4.369.000	0.7600
546931	11/7/17	11/8/17	C3531	484	6.00	CRC	3.899.200	2,339.52	1	-1	4.07	13	1.00	5.851.200	10.200
546958	11/7/17	11/8/17	C0642	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.07	0	1.00	4.347.700	0.7600
546958	11/7/17	11/8/17	C0642	469	8.00	CRC	3.591.700	2,873.36	1	-1	4.99	13	1.00	7.181.600	12.400
546958	11/7/17	11/8/17	C0642	475	4.00	CRC	5.026.800	2,010.72	1	-1	3.49	13	1.00	5.027.200	0.8700
546979	11/7/17	11/8/17	C0320	401	12.00	CRC	1.890.310	2,268.37	1	-1	3.94	0	1.00	3.774.700	0.6500
546979	11/7/17	11/8/17	C0320	403	12.00	CRC	1.890.310	2,268.37	1	-1	3.94	0	1.00	3.521.500	0.6100
547059	11/7/17	11/8/17	C0340	485	3.00	CRC	1,333.7800	4,001.34	1	-1	6.95	13	1.00	1,000.4400	17.400
547153	11/7/17	11/8/17	C2074	408	4.00	CRC	2,046.8300	8,187.32	1	-1	14.23	0	1.00	1,391.7900	24.200
547155	11/7/17	11/8/17	C0638	409	5.00	CRC	3.646.300	1,823.15	1	-1	3.17	0	1.00	3.561.100	0.6200
547167	11/7/17	11/7/17	C0157	404	60.00	CRC	1.985.500	11,913.00	1	-1	20.70	0	1.00	2,401.9300	41.700
547167	11/7/17	11/7/17	C0157	405	60.00	CRC	1.985.500	11,913.00	1	-1	20.70	0	1.00	2,013.0300	35.000
547168	11/7/17	11/7/17	C3337	409	12.00	CRC	3.638.500	4,366.20	1	-1	7.59	0	1.00	8.453.000	14.700
547192	11/7/17	11/8/17	C1086	469	40.00	CRC	3.591.700	14,366.80	1	-1	24.97	13	1.00	3,590.8100	62.400
547192	11/7/17	11/8/17	C1086	484	1.00	CRC	3.899.200	389.92	1	-1	0.68	13	1.00	975.200	0.1700
547192	11/7/17	11/8/17	C1086	483	10.00	CRC	3.899.200	3,899.20	1	-1	6.78	13	1.00	8.682.000	15.100
547192	11/7/17	11/8/17	C1086	470	20.00	CRC	3.899.200	7,798.40	1	-1	13.55	13	1.00	1,950.4100	33.900
547237	12/7/17	12/8/17	C2222	469	20.00	CRC	3.591.700	7,183.40	1	-1	12.49	13	1.00	1,795.4000	31.200
547276	12/7/17	12/10/17	C0232	404	24.00	CRC	2.000.000	4,800.00	1	-1	8.35	0	1.00	9.955.700	17.300
547276	12/7/17	12/10/17	C0232	403	48.00	CRC	2.000.000	9,600.00	1	-1	16.70	0	1.00	1,935.1200	33.700
547298	12/7/17	12/8/17	C1884	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.07	0	1.00	4.241.100	0.7400
547298	12/7/17	12/8/17	C1884	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.968.600	0.8600
547312	12/7/17	12/9/17	C0361	404	36.00	CRC	1.989.800	7,163.28	1	-1	12.46	0	1.00	1,456.6400	25.400
547312	12/7/17	12/9/17	C0361	402	36.00	CRC	1.950.000	7,020.00	1	-1	12.21	0	1.00	1,127.4600	19.600
547312	12/7/17	12/9/17	C0361	401	36.00	CRC	1.989.800	7,163.28	1	-1	12.46	0	1.00	1,490.5800	25.900
547312	12/7/17	12/9/17	C0361	406	36.00	CRC	1.950.000	7,020.00	1	-1	12.21	0	1.00	1,272.3300	22.100
547342	12/7/17	12/7/17	C2270	475	3.00	CRC	5.026.800	1,508.04	1	-1	2.62	13	1.00	3.770.400	0.6500
547342	12/7/17	12/7/17	C2270	484	5.00	CRC	3.899.200	1,949.60	1	-1	3.39	13	1.00	4.876.000	0.8500
547357	12/7/17	12/8/17	C1267	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.07	0	1.00	4.241.100	0.7400
547357	12/7/17	12/8/17	C1267	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.968.600	0.8600
547363	12/7/17	12/8/17	C1088	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.968.600	0.8600
547388	12/7/17	12/7/17	C3543	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.14	0	1.00	8.482.200	14.800
547419	12/7/17	12/8/17	C0083	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.07	0	1.00	4.241.100	0.7400
547419	12/7/17	12/8/17	C0083	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.968.600	0.8600
547455	12/7/17	12/8/17	C3605	469	12.00	CRC	3.591.700	4,310.04	1	-1	7.50	13	1.00	1,077.2400	18.800
547483	12/7/17	12/8/17	C3435	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.61	0	1.00	1,987.4400	34.600
547483	12/7/17	12/8/17	C3435	405	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.077.700	0.7100
547532	13/7/17	13/8/17	C1911	409	12.00	CRC	3.646.300	4,375.56	1	-1	7.61	0	1.00	8.546.700	14.900
547532	13/7/17	13/8/17	C1911	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.30	0	1.00	9.937.200	17.200
547534	13/7/17	13/8/17	C1430	404	48.00	CRC	1.989.800	9,551.04	1	-1	16.61	0	1.00	1,464.4300	25.500
547542	13/7/17	13/8/17	C1336	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.968.600	0.8600
547544	13/7/17	13/8/17	C0534	491	6.00	CRC	4.308.400	2,585.04	1	-1	4.50	13	1.00	6.464.400	11.300
547544	13/7/17	13/8/17	C0534	490	6.00	CRC	4.616.800	2,770.08	1	-1	4.82	13	1.00	6.922.800	12.100
547566	13/7/17	13/8/17	C0552	402	12.00	CRC	1.950.000	2,340.00	1	-1	4.07	0	1.00	2.957.100	0.5200
547566	13/7/17	13/8/17	C0552	404	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	3.661.100	0.6300
547567	13/7/17	13/8/17	C1782	475	30.00	CRC	5.050.000	15,150.00	1	-1	26.35	13	1.00	3,840.0200	66.800
547655	13/7/17	28/9/17	C1630	415	50.00	USD	48.500	139,449.63	2	-1	242.50	0	575.05	19,222.5800	334.300
547676	13/7/17	13/8/17	C2214	495	20.00	USD	0.8900	10,235.89	1	-1	17.80	13	575.05	2,539.8900	44.200
547676	13/7/17	13/8/17	C2214	483	15.00	USD	0.6800	5,865.51	1	-1	10.20	13	575.05	1,319.0200	22.900
547802	13/7/17	13/8/17	C0547	416	100.00	CRC	349.996	3,499.96	1	-1	6.09	0	1.00	6.852.500	12.000
547804	13/7/17	13/8/17	C0694	469	6.00	CRC	3.412.115	2,047.27	1	-1	3.56	13	1.00	4.308.700	0.7500
547932	14/7/17	14/7/17	C3471	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.32	0	1.00	9.937.200	17.300
547932	14/7/17	14/7/17	C3471	404	24.00	CRC	1.989.800	4,775.52	1	-1	8.32	0	1.00	7.322.200	12.800
547932	14/7/17	14/7/17	C3471	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.15	0	1.00	6.041.800	10.500
547967	14/7/17	14/8/17	C0534	405	24.00	CRC	1.989.800	4,775.52	1	-1	8.32	0	1.00	7.466.600	13.000
547967	14/7/17	14/8/17	C0534	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.15	0	1.00	6.041.800	10.500
547967	14/7/17	14/8/17	C0534	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.32	0	1.00	9.937.200	17.300
547967	14/7/17	14/8/17	C0534	404	24.00	CRC	1.989.800	4,775.52	1	-1	8.32	0	1.00	7.322.200	12.800
547988	14/7/17	14/8/17	C0131	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.31	0	1.00	1,208.3500	21.100
547991	14/7/17	14/9/17	C0345	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.32	0	1.00	9.937.200	17.300
547991	14/7/17	14/9/17	C0345	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.15	0	1.00	6.041.800	10.500
548003	14/7/17	14/8/17	C3457	403	48.00	CRC	1.947.500	9,348.00	1	-1	16.29	0	1.00	1,683.1300	29.400
548003	14/7/17	14/8/17	C3457	409	10.00	CRC	3.572.000	3,572.00	1	-1	6.22	0	1.00	6.379.200	11.100
548013	14/7/17	14/8/17	C0413	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.31	0	1.00	1,208.3500	21.100
548130	15/7/17	15/7/17	C3124	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.07	0	1.00	3.020.900	0.5200
548138	15/7/17	15/8/17	C3182	469	6.00	CRC	3.591.700	2,155.02	1	-1	3.75	13	1.00	5.386.200	0.9400
548138	15/7/17	15/8/17	C3182	474	6.00	CRC	3.591.700	2,155.02	1	-1	3.75	13	1.00	5.386.200	0.9400
548138	15/7/17	15/8/17	C3182	495	6.00	CRC	5.130.100	3,078.06	1	-1	5.36	13	1.00	7.692.600	13.400
548138	15/7/17	15/8/17	C3182	493	8.00	CRC	5.130.100	4,104.08	1	-1	7.14	13	1.00	1,025.6900	17.800
548228	17/7/17	17/8/17	C1026	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.16	0	1.00	4.968.600	0.8700
548228	17/7/17	17/8/17	C1026	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.07	0	1.00	3.020.900	0.5200
548250	17/7/17	17/8/17	C3265	487	2.00	CRC	1,077.2700	2,154.54	1	-1	3.75	13	1.00	5.368.100	0.9300
548250	17/7/17	17/8/17	C3265	488	6.00	CRC	5.130.100	3,078.06	1	-1	5.36	13	1.00	7.692.600	13.400
548250	17/7/17	17/8/17	C3265	493	4.00	CRC	5.130.100	2,052.04	1	-1	3.57	13	1.00	5.128.400	0.8900
548250	17/7/17	17/8/17	C3265	494	3.00	CRC	5.130.100	1,539.03	1	-1	2.68	13	1.00	3.846.200	0.6700
548256	17/7/17	17/10/17	C0395	407	12.00	CRC	1,660.2100	19,922.52	1	-1	34.67	0	1.00	6,663.6900	115.900
548260	17/7/17	17/8/17	C0147	487	1.00	CRC	1,077.2700	1,077.27	1	-1	1.87	13	1.00	2.684.000	0.4600
548262	17/7/17	17/8/17	C0207	407	20.00	CRC	1,660.2100	33,204.20	1	-1	57.79	0	1.00	11,106.1600	193.300
548348	17/7/17	17/8/17	C0642	478	4.00	CRC	8.310.200	3,324.08	1	-1	5.79	13	1.00	6.029.900	10.500
548348	17/7/17	17/8/17	C0642	475	4.00	CRC	5.026.800	2,010.72	1	-1	3.50	13	1.00	5.027.200	0.8800
548350	17/7/17	17/8/17	C1907	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.31	0	1.00	9.937.200	17.300
548350	17/7/17	17/8/17	C1907	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.15	0	1.00	6.041.800	10.600
548411	17/7/17	17/8/17	C0320	405	12.00	CRC	1.890.310	2,268.37	1	-1	3.95	0	1.00	2.539.400	0.4400
548412	17/7/17	17/8/17	C0068	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.15	0	1.00	6.041.800	10.600
548412	17/7/17	17/8/17	C0068	405	24.00	CRC	1.989.800	4,775.52	1	-1	8.31	0	1.00	7.466.600	13.000
548412	17/7/17	17/8/17	C0068	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.31	0	1.00	9.937.200	17.300
548418	17/7/17	17/8/17	C0569	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.62	0	1.00	1,987.4400	34.600
548418	17/7/17	17/8/17	C0569	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.29	0	1.00	1,208.3500	21.000
548418	17/7/17	17/8/17	C0569	402	48.00	CRC	1.950.000	9,360.00	1	-1	16.29	0	1.00	1,182.8400	20.600
548423	17/7/17	17/9/17	C2354	401	48.00	CRC	1.890.310	9,073.49	1	-1	15.79	0	1.00	1,509.8900	26.300
548482	18/7/17	18/9/17	C2236	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.28	0	1.00	1,208.3500	21.000
548538	18/7/17	18/7/17	C1931	405	60.00	CRC	1.890.310	11,341.86	1	-1	19.73	0	1.00	1,269.7200	22.100
548538	18/7/17	18/7/17	C1931	401	60.00	CRC	1.890.310	11,341.86	1	-1	19.73	0	1.00	1,887.3600	32.900
548538	18/7/17	18/7/17	C1931	406	60.00	CRC	1.890.310	11,341.86	1	-1	19.73	0	1.00	1,152.3000	20.100
548609	18/7/17	18/7/17	C1242	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.968.600	0.8600
548629	18/7/17	18/8/17	C0418	404	48.00	CRC	1.989.800	9,551.04	1	-1	16.61	0	1.00	1,464.4300	25.500
548656	18/7/17	18/8/17	C1086	473	10.00	CRC	1,077.2700	10,772.70	1	-1	18.74	13	1.00	2,693.7000	46.900
548663	18/7/17	18/8/17	C1356	475	20.00	CRC	5.026.800	10,053.60	1	-1	17.48	13	1.00	2,513.6200	43.700
548663	18/7/17	18/8/17	C1356	488	10.00	CRC	5.130.100	5,130.10	1	-1	8.92	13	1.00	1,282.1000	22.300
548663	18/7/17	18/8/17	C1356	480	4.00	CRC	1,487.6100	5,950.44	1	-1	10.35	13	1.00	1,487.6400	25.900
548663	18/7/17	18/8/17	C1356	477	5.00	CRC	8.412.700	4,206.35	1	-1	7.32	13	1.00	1,051.8500	18.300
548663	18/7/17	18/8/17	C1356	472	1.00	CRC	12,378.8300	12,378.83	1	-1	21.53	13	1.00	3,094.9300	53.800
548663	18/7/17	18/8/17	C1356	483	10.00	CRC	3.899.200	3,899.20	1	-1	6.78	13	1.00	8.682.000	15.100
548676	18/7/17	18/8/17	C0950	416	50.00	CRC	340.000	1,700.00	1	-1	2.96	0	1.00	2.926.500	0.5100
548676	18/7/17	18/8/17	C0950	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.15	0	1.00	4.968.600	0.8600
548693	18/7/17	18/8/17	C2045	491	10.00	CRC	4.308.400	4,308.40	1	-1	7.49	13	1.00	1,077.4000	18.700
548723	18/7/17	18/8/17	C0551	487	4.00	CRC	1,077.2700	4,309.08	1	-1	7.49	13	1.00	1,073.6100	18.600
548723	18/7/17	18/8/17	C0551	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.07	0	1.00	3.020.900	0.5300
548723	18/7/17	18/8/17	C0551	494	6.00	CRC	5.130.100	3,078.06	1	-1	5.35	13	1.00	7.692.400	13.300
548783	19/7/17	19/8/17	C0419	401	12.00	CRC	1.985.500	2,382.60	1	-1	4.14	0	1.00	4.917.000	0.8500
548783	19/7/17	19/8/17	C0419	404	12.00	CRC	1.985.500	2,382.60	1	-1	4.14	0	1.00	3.609.500	0.6200
548808	19/7/17	19/8/17	C0029	404	48.00	CRC	1.989.800	9,551.04	1	-1	16.61	0	1.00	1,464.4300	25.500
548825	19/7/17	19/8/17	C0792	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.61	0	1.00	1,987.4400	34.600
548825	19/7/17	19/8/17	C0792	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.28	0	1.00	1,208.3500	21.000
548825	19/7/17	19/8/17	C0792	404	48.00	CRC	1.989.800	9,551.04	1	-1	16.61	0	1.00	1,464.4300	25.500
548827	19/7/17	19/8/17	C2110	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.61	0	1.00	1,987.4400	34.600
548837	19/7/17	19/8/17	C2110	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.61	0	1.00	1,987.4400	34.600
548843	19/7/17	19/8/17	C1604	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.31	0	1.00	9.937.200	17.300
548843	19/7/17	19/8/17	C1604	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.14	0	1.00	6.041.800	10.500
548870	19/7/17	19/8/17	C1645	403	48.00	CRC	1.989.800	9,551.04	1	-1	16.61	0	1.00	1,886.1600	32.800
548870	19/7/17	19/8/17	C1645	401	48.00	CRC	1.989.800	9,551.04	1	-1	16.61	0	1.00	1,987.4400	34.600
548870	19/7/17	19/8/17	C1645	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.28	0	1.00	1,208.3500	21.000
548878	19/7/17	19/8/17	C1505	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.31	0	1.00	9.937.200	17.300
548898	19/7/17	19/9/17	C0571	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.28	0	1.00	1,208.3500	21.000
548908	19/7/17	19/8/17	C0447	401	96.00	CRC	1.989.800	19,102.08	1	-1	33.22	0	1.00	3,974.8800	69.100
548999	19/7/17	19/8/17	C1086	491	5.00	CRC	4.308.400	2,154.20	1	-1	3.75	13	1.00	5.387.000	0.9400
548999	19/7/17	19/8/17	C1086	483	10.00	CRC	3.899.200	3,899.20	1	-1	6.78	13	1.00	8.682.000	15.100
548999	19/7/17	19/8/17	C1086	498	5.00	CRC	1,385.1100	6,925.55	1	-1	12.04	13	1.00	1,731.5200	30.100
